Accel X,Accel Y,Accel Z,MoCap X,Mocap Y,Mocap Z,Classification
-1.164756,0.847214,-0.287961,2.263500,1.232100,-0.444100,1
-1.203982,0.847214,-0.170281,2.263600,1.232200,-0.444200,1
-1.243209,0.925667,-0.209508,2.263600,1.232200,-0.444300,1
-1.243209,0.925667,-0.209508,2.263600,1.232200,-0.444300,1
-1.243209,0.886441,-0.170281,2.263600,1.232200,-0.444400,1
-1.243209,0.925667,-0.248734,2.263600,1.232300,-0.444400,1
-1.282436,0.886441,-0.287961,2.263600,1.232300,-0.444500,1
-1.282436,0.886441,-0.248734,2.263700,1.232300,-0.444500,1
-1.282436,0.886441,-0.248734,2.263700,1.232300,-0.444500,1
-1.282436,0.847214,-0.209508,2.263800,1.232400,-0.444600,1
-1.203982,0.768761,-0.209508,2.263900,1.232400,-0.444500,1
-1.203982,0.768761,-0.209508,2.264000,1.232500,-0.444600,1
-1.203982,0.807987,-0.248734,2.264000,1.232600,-0.444700,1
-1.243209,0.886441,-0.248734,2.264200,1.232700,-0.444700,1
-1.243209,0.886441,-0.287961,2.264300,1.232800,-0.444700,1
-1.282436,0.925667,-0.248734,2.264400,1.232800,-0.444700,1
-1.282436,0.925667,-0.248734,2.264500,1.232900,-0.444700,1
-1.243209,0.964894,-0.248734,2.264600,1.233000,-0.444700,1
-1.203982,0.925667,-0.287961,2.264800,1.233000,-0.444800,1
-1.203982,0.925667,-0.287961,2.264900,1.233000,-0.444700,1
-1.203982,0.964894,-0.209508,2.265000,1.233100,-0.444700,1
-1.164756,0.964894,-0.209508,2.265100,1.233100,-0.444700,1
-1.164756,1.004120,-0.209508,2.265300,1.233200,-0.444700,1
-1.164756,1.004120,-0.209508,2.265400,1.233200,-0.444600,1
-1.243209,1.004120,-0.287961,2.265500,1.233300,-0.444600,1
-1.243209,0.964894,-0.248734,2.265600,1.233300,-0.444600,1
-1.203982,0.886441,-0.287961,2.265700,1.233400,-0.444600,1
-1.243209,0.847214,-0.287961,2.265900,1.233400,-0.444500,1
-1.243209,0.847214,-0.287961,2.266000,1.233500,-0.444500,1
-1.243209,0.807987,-0.327188,2.266100,1.233500,-0.444400,1
-1.203982,0.807987,-0.287961,2.266200,1.233500,-0.444400,1
-1.203982,0.807987,-0.287961,2.266300,1.233600,-0.444300,1
-1.203982,0.886441,-0.287961,2.266400,1.233600,-0.444300,1
-1.243209,0.886441,-0.287961,2.266400,1.233600,-0.444200,1
-1.282436,0.925667,-0.287961,2.266500,1.233600,-0.444100,1
-1.282436,0.925667,-0.287961,2.266600,1.233700,-0.444000,1
-1.282436,0.925667,-0.287961,2.266700,1.233700,-0.443900,1
-1.282436,0.925667,-0.287961,2.266800,1.233800,-0.443900,1
-1.282436,0.925667,-0.287961,2.266800,1.233800,-0.443800,1
-1.282436,0.925667,-0.287961,2.266900,1.233800,-0.443800,1
-1.321662,0.847214,-0.327188,2.267000,1.233900,-0.443800,1
-1.282436,0.886441,-0.287961,2.267100,1.233900,-0.443700,1
-1.282436,0.847214,-0.287961,2.267200,1.233900,-0.443700,1
-1.282436,0.847214,-0.287961,2.267200,1.233900,-0.443600,1
-1.243209,0.847214,-0.287961,2.267300,1.234000,-0.443600,1
-1.243209,0.847214,-0.248734,2.267300,1.234000,-0.443500,1
-1.243209,0.847214,-0.248734,2.267400,1.234000,-0.443500,1
-1.282436,0.886441,-0.248734,2.267400,1.234100,-0.443400,1
-1.282436,0.964894,-0.170281,2.267500,1.234000,-0.443300,1
-1.282436,0.964894,-0.170281,2.267500,1.234100,-0.443300,1
-1.243209,1.043347,-0.209508,2.267600,1.234000,-0.443300,1
-1.282436,1.082574,-0.209508,2.267700,1.234000,-0.443200,1
-1.282436,1.004120,-0.248734,2.267700,1.234100,-0.443200,1
-1.321662,0.886441,-0.248734,2.267800,1.234100,-0.443200,1
-1.321662,0.886441,-0.248734,2.267900,1.234100,-0.443100,1
-1.321662,0.768761,-0.287961,2.268000,1.234200,-0.443200,1
-1.360889,0.729534,-0.248734,2.268100,1.234100,-0.443100,1
-1.360889,0.729534,-0.248734,2.268200,1.234200,-0.443100,1
-1.360889,0.651081,-0.287961,2.268300,1.234200,-0.443000,1
-1.360889,0.690307,-0.287961,2.268400,1.234100,-0.443000,1
-1.400115,0.690307,-0.248734,2.268500,1.234200,-0.443000,1
-1.400115,0.690307,-0.248734,2.268500,1.234100,-0.442900,1
-1.400115,0.768761,-0.287961,2.268600,1.234100,-0.442900,1
-1.321662,0.807987,-0.287961,2.268700,1.234100,-0.442800,1
-1.321662,0.807987,-0.248734,2.268700,1.234100,-0.442800,1
-1.321662,0.807987,-0.248734,2.268700,1.234100,-0.442800,1
-1.282436,0.807987,-0.248734,2.268800,1.234100,-0.442700,1
-1.282436,0.807987,-0.327188,2.268900,1.234000,-0.442700,1
-1.282436,0.807987,-0.327188,2.269000,1.234000,-0.442700,1
-1.321662,0.768761,-0.327188,2.269000,1.234000,-0.442600,1
-1.282436,0.729534,-0.327188,2.269100,1.234000,-0.442700,1
-1.321662,0.768761,-0.366415,2.269100,1.233900,-0.442600,1
-1.321662,0.729534,-0.366415,2.269200,1.233900,-0.442600,1
-1.321662,0.729534,-0.366415,2.269200,1.233800,-0.442600,1
-1.360889,0.768761,-0.327188,2.269300,1.233800,-0.442500,1
-1.321662,0.768761,-0.248734,2.269300,1.233800,-0.442500,1
-1.321662,0.768761,-0.248734,2.269300,1.233700,-0.442500,1
-1.282436,0.847214,-0.287961,2.269400,1.233700,-0.442600,1
-1.321662,0.964894,-0.287961,2.269400,1.233600,-0.442600,1
-1.282436,1.043347,-0.209508,2.269600,1.233500,-0.442500,1
-1.282436,1.004120,-0.170281,2.269700,1.233500,-0.442600,1
-1.282436,1.004120,-0.170281,2.269700,1.233500,-0.442600,1
-1.321662,1.043347,-0.209508,2.269800,1.233400,-0.442600,1
-1.282436,0.964894,-0.131055,2.269900,1.233300,-0.442600,1
-1.282436,0.964894,-0.131055,2.269900,1.233400,-0.442700,1
-1.321662,1.004120,-0.209508,2.269900,1.233300,-0.442700,1
-1.321662,0.964894,-0.209508,2.269900,1.233200,-0.442600,1
-1.400115,0.925667,-0.248734,2.269900,1.233200,-0.442700,1
-1.400115,0.925667,-0.248734,2.269900,1.233100,-0.442700,1
-1.360889,0.847214,-0.248734,2.269800,1.233100,-0.442700,1
-1.439342,0.847214,-0.209508,2.269800,1.232900,-0.442700,1
-1.400115,0.925667,-0.209508,2.269700,1.232900,-0.442800,1
-1.400115,0.925667,-0.209508,2.269600,1.232800,-0.442800,1
-1.400115,1.043347,-0.170281,2.269600,1.232700,-0.442800,1
-1.400115,1.082574,-0.170281,2.269500,1.232600,-0.442800,1
-1.478569,1.121800,-0.170281,2.269400,1.232500,-0.442900,1
-1.478569,1.121800,-0.170281,2.269300,1.232400,-0.442900,1
-1.439342,1.082574,-0.170281,2.269200,1.232300,-0.442900,1
-1.400115,1.082574,-0.131055,2.269100,1.232200,-0.442900,1
-1.400115,1.082574,-0.131055,2.269000,1.232100,-0.442900,1
-1.400115,0.925667,-0.131055,2.268800,1.232000,-0.442900,1
-1.400115,0.847214,-0.170281,2.268700,1.231800,-0.442900,1
-1.400115,0.807987,-0.131055,2.268500,1.231700,-0.443000,1
-1.400115,0.768761,-0.170281,2.268400,1.231600,-0.443000,1
-1.400115,0.768761,-0.170281,2.268300,1.231500,-0.443000,1
-1.360889,0.729534,-0.170281,2.268200,1.231300,-0.443000,1
-1.321662,0.729534,-0.209508,2.268100,1.231200,-0.443000,1
-1.321662,0.729534,-0.209508,2.268100,1.231100,-0.443100,1
-1.282436,0.768761,-0.170281,2.268100,1.230900,-0.443000,1
-1.321662,0.847214,-0.170281,2.268000,1.230900,-0.443100,1
-1.282436,0.847214,-0.170281,2.267900,1.230800,-0.443100,1
-1.282436,0.847214,-0.170281,2.267800,1.230700,-0.443200,1
-1.282436,0.886441,-0.091828,2.267800,1.230600,-0.443200,1
-1.282436,0.886441,-0.170281,2.267800,1.230400,-0.443200,1
-1.282436,1.004120,-0.170281,2.267700,1.230400,-0.443200,1
-1.282436,1.043347,-0.131055,2.267700,1.230300,-0.443300,1
-1.282436,1.043347,-0.131055,2.267600,1.230200,-0.443300,1
-1.282436,1.043347,-0.131055,2.267500,1.230200,-0.443400,1
-1.282436,1.043347,-0.209508,2.267500,1.230100,-0.443400,1
-1.282436,1.043347,-0.209508,2.267500,1.230000,-0.443500,1
-1.243209,1.043347,-0.170281,2.267500,1.230000,-0.443500,1
-1.243209,1.043347,-0.209508,2.267600,1.230000,-0.443600,1
-1.243209,1.082574,-0.248734,2.267500,1.229900,-0.443700,1
-1.203982,1.082574,-0.248734,2.267500,1.229900,-0.443800,1
-1.203982,1.082574,-0.248734,2.267500,1.229900,-0.443900,1
-1.243209,1.004120,-0.248734,2.267500,1.229900,-0.444000,1
-1.282436,0.964894,-0.248734,2.267400,1.230000,-0.444100,1
-1.282436,0.964894,-0.248734,2.267300,1.229900,-0.444100,1
-1.282436,0.925667,-0.248734,2.267200,1.230000,-0.444200,1
-1.282436,0.886441,-0.287961,2.267100,1.230000,-0.444300,1
-1.321662,0.807987,-0.327188,2.267000,1.230000,-0.444300,1
-1.321662,0.807987,-0.327188,2.266800,1.230000,-0.444300,1
-1.282436,0.847214,-0.248734,2.266700,1.230000,-0.444300,1
-1.243209,0.886441,-0.327188,2.266600,1.230100,-0.444300,1
-1.282436,0.886441,-0.327188,2.266500,1.230100,-0.444400,1
-1.282436,0.886441,-0.327188,2.266400,1.230100,-0.444400,1
-1.243209,0.964894,-0.366415,2.266300,1.230200,-0.444400,1
-1.282436,0.925667,-0.327188,2.266100,1.230300,-0.444400,1
-1.282436,1.004120,-0.287961,2.266000,1.230300,-0.444400,1
-1.282436,1.004120,-0.287961,2.265900,1.230400,-0.444500,1
-1.321662,0.964894,-0.327188,2.265800,1.230400,-0.444500,1
-1.321662,0.925667,-0.327188,2.265800,1.230500,-0.444500,1
-1.321662,0.925667,-0.327188,2.265700,1.230500,-0.444500,1
-1.282436,0.886441,-0.327188,2.265700,1.230600,-0.444500,1
-1.321662,0.847214,-0.327188,2.265600,1.230700,-0.444500,1
-1.360889,0.807987,-0.327188,2.265600,1.230600,-0.444400,1
-1.282436,0.768761,-0.327188,2.265600,1.230700,-0.444500,1
-1.282436,0.768761,-0.327188,2.265500,1.230800,-0.444500,1
-1.243209,0.847214,-0.248734,2.265500,1.230900,-0.444500,1
-1.243209,0.925667,-0.209508,2.265400,1.230900,-0.444500,1
-1.243209,0.925667,-0.209508,2.265400,1.230900,-0.444500,1
-1.203982,1.004120,-0.248734,2.265300,1.231000,-0.444500,1
-1.243209,1.121800,-0.209508,2.265300,1.230900,-0.444400,1
-1.282436,1.239480,-0.209508,2.265200,1.231000,-0.444400,1
-1.282436,1.239480,-0.209508,2.265100,1.231100,-0.444400,1
-1.203982,1.200253,-0.170281,2.265100,1.231000,-0.444300,1
-1.203982,1.121800,-0.131055,2.265000,1.231000,-0.444400,1
-1.243209,1.121800,-0.170281,2.265000,1.231000,-0.444300,1
-1.243209,1.121800,-0.170281,2.265000,1.231000,-0.444300,1
-1.243209,1.043347,-0.248734,2.264900,1.231000,-0.444300,1
-1.282436,1.004120,-0.248734,2.264900,1.231000,-0.444300,1
-1.282436,0.925667,-0.209508,2.264800,1.231000,-0.444200,1
-1.282436,0.925667,-0.209508,2.264700,1.231000,-0.444200,1
-1.282436,0.964894,-0.209508,2.264600,1.231000,-0.444200,1
-1.282436,0.925667,-0.170281,2.264600,1.231000,-0.444200,1
-1.282436,1.004120,-0.248734,2.264500,1.231000,-0.444200,1
-1.282436,1.004120,-0.248734,2.264300,1.231000,-0.444100,1
-1.360889,1.004120,-0.248734,2.264200,1.231000,-0.444100,1
-1.321662,1.004120,-0.287961,2.264200,1.231000,-0.444000,1
-1.321662,1.004120,-0.287961,2.264100,1.231000,-0.444000,1
-1.282436,0.964894,-0.287961,2.264000,1.231000,-0.443900,1
-1.282436,0.964894,-0.248734,2.264000,1.231000,-0.443900,1
-1.282436,0.886441,-0.209508,2.263900,1.231000,-0.443800,1
-1.282436,0.886441,-0.209508,2.264000,1.231000,-0.443800,1
-1.243209,0.847214,-0.209508,2.263900,1.231100,-0.443800,1
-1.321662,0.886441,-0.248734,2.263900,1.231200,-0.443800,1
-1.321662,0.886441,-0.287961,2.264000,1.231200,-0.443700,1
-1.321662,0.886441,-0.287961,2.264000,1.231200,-0.443700,1
-1.360889,0.925667,-0.287961,2.264000,1.231200,-0.443600,1
-1.360889,0.964894,-0.248734,2.264000,1.231300,-0.443600,1
-1.400115,0.925667,-0.248734,2.264000,1.231300,-0.443600,1
-1.400115,0.925667,-0.248734,2.264000,1.231400,-0.443600,1
-1.321662,0.886441,-0.248734,2.264000,1.231400,-0.443500,1
-1.360889,0.847214,-0.287961,2.264100,1.231400,-0.443500,1
-1.360889,0.807987,-0.327188,2.264100,1.231500,-0.443500,1
-1.360889,0.807987,-0.366415,2.264100,1.231500,-0.443400,1
-1.360889,0.847214,-0.405642,2.264100,1.231600,-0.443400,1
-1.360889,0.847214,-0.405642,2.264100,1.231600,-0.443400,1
-1.360889,0.847214,-0.405642,2.264000,1.231700,-0.443400,1
-1.321662,0.925667,-0.405642,2.264000,1.231700,-0.443400,1
-1.360889,0.925667,-0.327188,2.264000,1.231700,-0.443300,1
-1.360889,0.964894,-0.327188,2.264000,1.231800,-0.443300,1
-1.360889,0.964894,-0.327188,2.264000,1.231900,-0.443400,1
-1.360889,1.004120,-0.366415,2.263900,1.231900,-0.443400,1
-1.321662,0.964894,-0.327188,2.263900,1.232000,-0.443400,1
-1.321662,0.964894,-0.327188,2.263800,1.232000,-0.443400,1
-1.243209,1.004120,-0.287961,2.263800,1.232100,-0.443400,1
-1.203982,1.043347,-0.287961,2.263800,1.232000,-0.443300,1
-1.203982,1.043347,-0.287961,2.263700,1.232100,-0.443400,1
-1.164756,1.082574,-0.209508,2.263700,1.232100,-0.443400,1
-1.243209,1.121800,-0.248734,2.263600,1.232100,-0.443400,1
-1.203982,0.925667,-0.248734,2.263500,1.232200,-0.443500,1
-1.282436,0.964894,-0.366415,2.263400,1.232200,-0.443500,1
-1.243209,0.886441,-0.327188,2.263300,1.232200,-0.443500,1
-1.203982,0.964894,-0.248734,2.263100,1.232200,-0.443600,1
-1.243209,0.964894,-0.327188,2.263100,1.232300,-0.443700,1
-1.243209,0.964894,-0.327188,2.262900,1.232300,-0.443700,1
-1.282436,1.043347,-0.248734,2.262900,1.232300,-0.443800,1
-1.243209,0.925667,-0.327188,2.262800,1.232200,-0.443800,1
-1.243209,0.925667,-0.327188,2.262700,1.232200,-0.443900,1
-1.125529,1.082574,-0.209508,2.262600,1.232200,-0.444000,1
-1.164756,1.004120,-0.248734,2.262500,1.232200,-0.444000,1
-1.164756,1.004120,-0.248734,2.262500,1.232200,-0.444100,1
-1.203982,1.004120,-0.209508,2.262500,1.232200,-0.444200,1
-1.243209,0.925667,-0.248734,2.262400,1.232200,-0.444300,1
-1.203982,0.886441,-0.287961,2.262400,1.232200,-0.444400,1
-1.203982,1.043347,-0.248734,2.262400,1.232200,-0.444400,1
-1.282436,1.004120,-0.209508,2.262400,1.232200,-0.444500,1
-1.282436,1.004120,-0.209508,2.262400,1.232300,-0.444600,1
-1.243209,1.043347,-0.209508,2.262400,1.232200,-0.444600,1
-1.203982,1.004120,-0.248734,2.262400,1.232200,-0.444700,1
-1.203982,1.004120,-0.248734,2.262400,1.232200,-0.444800,1
-1.321662,1.043347,-0.248734,2.262400,1.232200,-0.444800,1
-1.400115,1.004120,-0.248734,2.262400,1.232200,-0.444900,1
-1.360889,0.964894,-0.327188,2.262300,1.232200,-0.445000,1
-1.400115,0.964894,-0.287961,2.262300,1.232200,-0.445000,1
-1.400115,0.964894,-0.287961,2.262300,1.232200,-0.445100,1
-1.400115,0.886441,-0.287961,2.262300,1.232200,-0.445100,1
-1.321662,0.886441,-0.248734,2.262200,1.232200,-0.445200,1
-1.321662,0.886441,-0.248734,2.262200,1.232300,-0.445200,1
-1.282436,0.886441,-0.287961,2.262200,1.232300,-0.445300,1
-1.321662,0.886441,-0.248734,2.262100,1.232300,-0.445300,1
-1.321662,0.886441,-0.248734,2.262100,1.232300,-0.445400,1
-1.243209,0.886441,-0.248734,2.262100,1.232400,-0.445400,1
-1.282436,0.964894,-0.170281,2.262100,1.232300,-0.445400,1
-1.282436,0.964894,-0.170281,2.262000,1.232400,-0.445500,1
-1.282436,0.964894,-0.170281,2.262000,1.232500,-0.445600,1
-1.321662,1.004120,-0.170281,2.262000,1.232500,-0.445700,1
-1.400115,0.964894,-0.209508,2.262000,1.232500,-0.445700,1
-1.400115,0.964894,-0.170281,2.262000,1.232500,-0.445800,1
-1.400115,0.964894,-0.170281,2.262000,1.232500,-0.445800,1
-1.439342,0.964894,-0.209508,2.262000,1.232500,-0.445900,1
-1.360889,0.925667,-0.170281,2.262000,1.232500,-0.446000,1
-1.360889,0.925667,-0.170281,2.262000,1.232500,-0.446000,1
-1.360889,0.925667,-0.248734,2.261900,1.232600,-0.446100,1
-1.360889,0.925667,-0.248734,2.261900,1.232600,-0.446200,1
-1.478569,1.004120,-0.248734,2.261900,1.232500,-0.446200,1
-1.517795,0.768761,-0.327188,2.261900,1.232500,-0.446300,1
-1.478569,0.729534,-0.287961,2.261900,1.232500,-0.446400,1
-1.478569,0.729534,-0.287961,2.261900,1.232400,-0.446400,1
-1.400115,0.729534,-0.287961,2.261900,1.232400,-0.446500,1
-1.360889,0.807987,-0.287961,2.261900,1.232400,-0.446500,1
-1.360889,0.807987,-0.287961,2.261900,1.232300,-0.446600,1
-1.400115,0.768761,-0.209508,2.261900,1.232300,-0.446600,1
-1.360889,0.729534,-0.170281,2.261800,1.232300,-0.446700,1
-1.321662,0.768761,-0.170281,2.261900,1.232200,-0.446700,1
-1.360889,0.768761,-0.209508,2.261900,1.232200,-0.446800,1
-1.360889,0.768761,-0.209508,2.261800,1.232100,-0.446800,1
-1.282436,0.768761,-0.248734,2.261800,1.232100,-0.446900,1
-1.321662,0.768761,-0.287961,2.261800,1.232000,-0.446900,1
-1.321662,0.768761,-0.287961,2.261700,1.231900,-0.446900,1
-1.321662,0.807987,-0.287961,2.261700,1.231900,-0.446900,1
-1.282436,0.768761,-0.209508,2.261600,1.231800,-0.447000,1
-1.282436,0.807987,-0.248734,2.261600,1.231800,-0.447000,1
-1.360889,0.886441,-0.170281,2.261600,1.231700,-0.447000,1
-1.360889,0.886441,-0.170281,2.261600,1.231700,-0.447000,1
-1.360889,0.925667,-0.209508,2.261600,1.231600,-0.447000,1
-1.400115,0.964894,-0.209508,2.261600,1.231600,-0.447100,1
-1.400115,0.964894,-0.209508,2.261600,1.231600,-0.447100,1
-1.400115,0.925667,-0.209508,2.261700,1.231600,-0.447100,1
-1.400115,0.886441,-0.170281,2.261700,1.231500,-0.447100,1
-1.360889,0.768761,-0.209508,2.261700,1.231500,-0.447100,1
-1.360889,0.729534,-0.248734,2.261700,1.231500,-0.447100,1
-1.360889,0.729534,-0.248734,2.261700,1.231500,-0.447200,1
-1.360889,0.729534,-0.287961,2.261800,1.231300,-0.447200,1
-1.400115,0.690307,-0.248734,2.261800,1.231300,-0.447200,1
-1.400115,0.690307,-0.248734,2.261700,1.231300,-0.447300,1
-1.360889,0.768761,-0.248734,2.261800,1.231300,-0.447300,1
-1.360889,0.847214,-0.248734,2.261800,1.231300,-0.447300,1
-1.360889,0.847214,-0.209508,2.261800,1.231200,-0.447400,1
-1.360889,0.925667,-0.091828,2.261800,1.231300,-0.447400,1
-1.360889,0.925667,-0.091828,2.261800,1.231200,-0.447400,1
-1.360889,0.925667,-0.091828,2.261900,1.231200,-0.447400,1
-1.360889,0.886441,-0.131055,2.261900,1.231200,-0.447500,1
-1.282436,0.886441,-0.170281,2.262000,1.231200,-0.447500,1
-1.282436,0.886441,-0.170281,2.262000,1.231200,-0.447600,1
-1.282436,0.886441,-0.170281,2.262000,1.231200,-0.447600,1
-1.243209,0.807987,-0.209508,2.262100,1.231200,-0.447600,1
-1.243209,0.807987,-0.209508,2.262200,1.231200,-0.447700,1
-1.321662,0.847214,-0.209508,2.262200,1.231200,-0.447700,1
-1.321662,0.807987,-0.170281,2.262300,1.231300,-0.447800,1
-1.321662,0.807987,-0.170281,2.262300,1.231300,-0.448000,1
-1.282436,0.768761,-0.091828,2.262400,1.231300,-0.448000,1
-1.243209,0.807987,-0.091828,2.262500,1.231400,-0.448100,1
-1.243209,0.768761,-0.091828,2.262500,1.231400,-0.448100,1
-1.243209,0.807987,-0.131055,2.262600,1.231400,-0.448200,1
-1.243209,0.807987,-0.131055,2.262600,1.231400,-0.448200,1
-1.203982,0.886441,-0.091828,2.262600,1.231400,-0.448200,1
-1.243209,0.847214,-0.131055,2.262700,1.231400,-0.448300,1
-1.243209,0.847214,-0.131055,2.262800,1.231400,-0.448200,1
-1.243209,0.886441,-0.170281,2.262800,1.231300,-0.448200,1
-1.203982,0.847214,-0.131055,2.262800,1.231400,-0.448300,1
-1.203982,0.847214,-0.131055,2.262800,1.231400,-0.448300,1
-1.164756,0.886441,-0.131055,2.262800,1.231400,-0.448400,1
-1.203982,0.886441,-0.170281,2.262900,1.231300,-0.448400,1
-1.203982,0.807987,-0.131055,2.262900,1.231300,-0.448400,1
-1.243209,0.768761,-0.170281,2.262900,1.231300,-0.448400,1
-1.243209,0.768761,-0.170281,2.262800,1.231200,-0.448500,1
-1.164756,0.768761,-0.248734,2.262800,1.231200,-0.448500,1
-1.164756,0.807987,-0.248734,2.262800,1.231200,-0.448500,1
-1.164756,0.807987,-0.248734,2.262800,1.231100,-0.448500,1
-1.164756,0.768761,-0.248734,2.262800,1.231200,-0.448500,1
-1.203982,0.807987,-0.209508,2.262800,1.231100,-0.448600,1
-1.203982,0.847214,-0.209508,2.262700,1.231000,-0.448600,1
-1.203982,0.847214,-0.209508,2.262700,1.231000,-0.448600,1
-1.282436,0.807987,-0.209508,2.262700,1.231000,-0.448500,1
-1.243209,0.768761,-0.209508,2.262700,1.230900,-0.448500,1
-1.203982,0.768761,-0.248734,2.262700,1.230900,-0.448600,1
-1.164756,0.690307,-0.287961,2.262700,1.230900,-0.448600,1
-1.164756,0.690307,-0.287961,2.262700,1.230900,-0.448600,1
-1.086303,0.690307,-0.209508,2.262700,1.230800,-0.448600,1
-1.125529,0.690307,-0.248734,2.262700,1.230800,-0.448500,1
-1.125529,0.690307,-0.248734,2.262800,1.230800,-0.448600,1
-1.203982,0.729534,-0.287961,2.262800,1.230800,-0.448600,1
-1.203982,0.729534,-0.366415,2.262800,1.230700,-0.448500,1
-1.243209,0.768761,-0.287961,2.262800,1.230800,-0.448600,1
-1.243209,0.768761,-0.248734,2.262800,1.230700,-0.448600,1
-1.243209,0.768761,-0.248734,2.262800,1.230700,-0.448600,1
-1.243209,0.768761,-0.170281,2.262800,1.230700,-0.448600,1
-1.243209,0.768761,-0.170281,2.262800,1.230700,-0.448700,1
-1.243209,0.768761,-0.170281,2.262800,1.230600,-0.448700,1
-1.243209,0.729534,-0.209508,2.262900,1.230600,-0.448700,1
-1.243209,0.729534,-0.209508,2.262900,1.230700,-0.448800,1
-1.243209,0.729534,-0.248734,2.262900,1.230600,-0.448700,1
-1.243209,0.729534,-0.248734,2.263000,1.230600,-0.448800,1
-1.243209,0.729534,-0.248734,2.263000,1.230700,-0.448800,1
-1.243209,0.768761,-0.248734,2.263100,1.230600,-0.448800,1
-1.164756,0.768761,-0.170281,2.263100,1.230700,-0.448900,1
-1.164756,0.768761,-0.170281,2.263200,1.230700,-0.448900,1
-1.164756,0.807987,-0.170281,2.263200,1.230700,-0.448900,1
-1.164756,0.847214,-0.209508,2.263300,1.230700,-0.448900,1
-1.203982,0.886441,-0.248734,2.263300,1.230800,-0.449000,1
-1.203982,0.886441,-0.248734,2.263300,1.230800,-0.449000,1
-1.203982,0.847214,-0.209508,2.263400,1.230900,-0.449000,1
-1.203982,0.847214,-0.209508,2.263400,1.231000,-0.449000,1
-1.203982,0.847214,-0.209508,2.263500,1.231100,-0.449100,1
-1.282436,0.847214,-0.248734,2.263500,1.231000,-0.449000,1
-1.321662,0.807987,-0.248734,2.263600,1.231100,-0.449000,1
-1.360889,0.847214,-0.248734,2.263600,1.231200,-0.449000,1
-1.360889,0.807987,-0.209508,2.263600,1.231300,-0.449000,1
-1.360889,0.807987,-0.209508,2.263800,1.231300,-0.449000,1
-1.243209,0.729534,-0.209508,2.263800,1.231400,-0.449000,1
-1.243209,0.690307,-0.248734,2.263900,1.231500,-0.449000,1
-1.243209,0.729534,-0.209508,2.264000,1.231500,-0.449000,1
-1.243209,0.729534,-0.209508,2.264000,1.231600,-0.448900,1
